18.05.2023                                    Salida dinámica de lista                                                                                          1


 Cta.mayor				*
 Sociedad				GV01


		 St	Asignación		Nº doc.	Fecha doc.	Fe.contab.	CT	 Importe en ML	ML	Texto	    ImpteML2	ML2	Lib.mayor
			CCAJ-SC39/235/20		113303367	17.05.2023	17.05.2023	40	     1.950,00	BOB		     280,17	USD	101044032
			CCAJ-SC39/235/20		113303367	17.05.2023	17.05.2023	40	     1.064,00	BOB		     152,87	USD	101044032
			CCAJ-SC39/235/20		113303367	17.05.2023	17.05.2023	40	    18.000,00	BOB		   2.586,21	USD	101044032
			CCAJ-SC39/235/20		113303367	17.05.2023	17.05.2023	40	   250.000,00	BOB		  35.919,54	USD	101044032
			CCAJ-SC39/235/20		113303367	17.05.2023	17.05.2023	40	     4.391,61	BOB		     630,98	USD	101044032
			CCAJ-SC39/235/20		113303367	17.05.2023	17.05.2023	40	     1.213,63	BOB		     174,37	USD	101044032
			CCAJ-SC39/235/20		113303367	17.05.2023	17.05.2023	40	    35.678,00	BOB		   5.126,15	USD	101044032
			CCAJ-SC39/235/20		113303367	17.05.2023	17.05.2023	40	     1.002,92	BOB		     144,10	USD	101044032
			CCAJ-SC39/235/20		113303367	17.05.2023	17.05.2023	40	    14.700,00	BOB		   2.112,07	USD	101044032
			CCAJ-SC39/235/20		113303367	17.05.2023	17.05.2023	40	     1.587,60	BOB		     228,10	USD	101044032
			CCAJ-SC39/235/20		113303367	17.05.2023	17.05.2023	40	       931,20	BOB		     133,79	USD	101044032
			CCAJ-SC39/235/20		113303367	17.05.2023	17.05.2023	40	     2.074,10	BOB		     298,00	USD	101044032
			CCAJ-SC39/235/20		113303367	17.05.2023	17.05.2023	40	     4.872,00	BOB		     700,00	USD	101044032
			CCAJ-SC39/235/20		113303367	17.05.2023	17.05.2023	40	   125.013,50	BOB		  17.961,71	USD	101044032
			DISCRUZ		113302978	17.05.2023	17.05.2023	40	   166.190,75	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/227/20	  23.878,00	USD	101044032
			DISCRUZ		113302978	17.05.2023	17.05.2023	50	-166.190,75	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/227/20	-23.878,00	USD	101044032
			DISCRUZ		113303179	17.05.2023	17.05.2023	40	    20.777,30	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/232/20	   2.985,24	USD	101044032
			DISCRUZ		113303179	17.05.2023	17.05.2023	50	-20.777,30	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/232/20	-2.985,24	USD	101044032
			CCAJ-SC39/232/20		113302842	17.05.2023	17.05.2023	40	    20.777,30	BOB	LP.TRASPASO DISCRUZ A BISA 1000 16.05	   2.985,24	USD	101044032
			DISCRUZ		113303178	17.05.2023	17.05.2023	40	   346.389,39	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/233/20	  49.768,56	USD	101044032
			DISCRUZ		113303178	17.05.2023	17.05.2023	50	-346.389,39	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/233/20	-49.768,56	USD	101044032
			DISCRUZ		113303182	17.05.2023	17.05.2023	40	   409.127,46	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/231/20	  58.782,68	USD	101044032
			DISCRUZ		113303182	17.05.2023	17.05.2023	50	-409.127,46	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/231/20	-58.782,68	USD	101044032
			CCAJ-SC39/231/20		113302843	17.05.2023	17.05.2023	40	   409.007,46	BOB	LP.TRASPASO DISCRUZ A BISA 1000 15.05	  58.765,44	USD	101044032
			DISCRUZ		113303184	17.05.2023	17.05.2023	40	       297,40	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC57/109/23	      42,73	USD	101044032
			DISCRUZ		113303184	17.05.2023	17.05.2023	50	-297,40	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC57/109/23	-42,73	USD	101044032
			CCAJ-SC57/109/23		113302787	17.05.2023	17.05.2023	40	       297,40	BOB	LP.TRASP.CAJ.MN.AG. MONTERO A BISA 0049 15.05	      42,73	USD	101044032
			DISCRUZ		113303185	17.05.2023	17.05.2023	50	-3,85	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC65/109/23	-0,56	USD	101044032
			CCAJ-SC65/109/23		113302786	17.05.2023	17.05.2023	40	       459,20	BOB	LP.TRASP.CAJ.MN.AG. MUTUALISTA A BISA 0049 15.05	      65,98	USD	101044032
			CCAJ-OR52/94/202		113303132	17.05.2023	17.05.2023	40	    58.670,80	BOB		   8.429,71	USD	101044042
			CCAJ-OR52/94/202		113303132	17.05.2023	17.05.2023	40	       240,00	BOB		      34,48	USD	101044042
			CCAJ-OR52/94/202		113303132	17.05.2023	17.05.2023	40	       341,55	BOB		      49,07	USD	101044042
			CCAJ-OR52/94/202		113303132	17.05.2023	17.05.2023	40	     1.698,00	BOB		     243,97	USD	101044042
			CCAJ-OR52/94/202		113303132	17.05.2023	17.05.2023	40	       543,48	BOB		      78,09	USD	101044042
			CCAJ-OR52/94/202		113303132	17.05.2023	17.05.2023	40	     3.000,00	BOB		     431,03	USD	101044042
			CCAJ-OR52/94/202		113303132	17.05.2023	17.05.2023	40	    23.181,30	BOB		   3.330,65	USD	101044042
			ORURO		113303186	17.05.2023	17.05.2023	40	     3.896,80	BOB	LP. COMPENSACION ORURO CCAJ-OR51/108/23	     559,89	USD	101044042
			ORURO		113303186	17.05.2023	17.05.2023	50	-3.896,80	BOB	LP. COMPENSACION ORURO CCAJ-OR51/108/23	-559,89	USD	101044042
			CCAJ-OR51/108/23		113302796	17.05.2023	17.05.2023	40	     3.896,80	BOB	LP.TRASP.CAJ.MN.AG. ORURO 1 A BISA 0057 15.05	     559,89	USD	101044042
			ORURO		113303187	17.05.2023	17.05.2023	40	   146.454,44	BOB	LP. COMPENSACION ORURO CCAJ-OR52/93/202	  21.042,31	USD	101044042
			ORURO		113303187	17.05.2023	17.05.2023	50	-146.454,44	BOB	LP. COMPENSACION ORURO CCAJ-OR52/93/202	-21.042,31	USD	101044042
			CCAJ-SR27/94/202		113303248	17.05.2023	17.05.2023	40	       562,50	BOB		      80,82	USD	101044052
			CCAJ-SR27/94/202		113303248	17.05.2023	17.05.2023	40	       658,24	BOB		      94,57	USD	101044052
			CCAJ-SR27/94/202		113303248	17.05.2023	17.05.2023	40	       208,00	BOB		      29,89	USD	101044052
			CCAJ-SR27/94/202		113303248	17.05.2023	17.05.2023	40	     2.112,00	BOB		     303,45	USD	101044052
			CCAJ-SR27/94/202		113303248	17.05.2023	17.05.2023	40	     7.550,58	BOB		   1.084,85	USD	101044052
			CCAJ-SR27/94/202		113303248	17.05.2023	17.05.2023	40	    15.011,15	BOB		   2.156,77	USD	101044052
			CCAJ-SR27/94/202		113303248	17.05.2023	17.05.2023	40	     1.625,40	BOB		     233,53	USD	101044052
			CCAJ-SR27/94/202		113303248	17.05.2023	17.05.2023	40	     1.761,57	BOB		     253,10	USD	101044052
			CCAJ-SR27/94/202		113303248	17.05.2023	17.05.2023	40	       640,00	BOB		      91,95	USD	101044052
			CCAJ-SR24/112/23		113303249	17.05.2023	17.05.2023	40	       159,57	BOB		      22,93	USD	101044052
			SUCRE		113303188	17.05.2023	17.05.2023	40	     2.326,80	BOB	LP. COMPENSACION SUCRE CCAJ-SR54/109/23	     334,31	USD	101044052
			SUCRE		113303188	17.05.2023	17.05.2023	50	-2.326,80	BOB	LP. COMPENSACION SUCRE CCAJ-SR54/109/23	-334,31	USD	101044052
			CCAJ-SR54/109/23		113302794	17.05.2023	17.05.2023	40	     2.326,80	BOB	LP.TRASP.CAJ.MN.AG. SUCRE 1 A BISA 0065 15.05	     334,31	USD	101044052
			SUCRE		113303189	17.05.2023	17.05.2023	40	     2.435,50	BOB	LP. COMPENSACION SUCRE CCAJ-SR24/110/23	     349,93	USD	101044052
			SUCRE		113303189	17.05.2023	17.05.2023	50	-2.435,50	BOB	LP. COMPENSACION SUCRE CCAJ-SR24/110/23	-349,93	USD	101044052
			CCAJ-SR24/110/23		113302795	17.05.2023	17.05.2023	40	     2.435,50	BOB	LP.TRASP.CAJ.MN.AG. SUCRE 2 A BISA 0065 15.05	     349,93	USD	101044052
			SUCRE		113303190	17.05.2023	17.05.2023	40	     1.303,58	BOB	LP. COMPENSACION SUCRE CCAJ-SR27/93/202	     187,29	USD	101044052
			SUCRE		113303190	17.05.2023	17.05.2023	50	-1.303,58	BOB	LP. COMPENSACION SUCRE CCAJ-SR27/93/202	-187,29	USD	101044052
			CCAJ-PT53/96/202		113303154	17.05.2023	17.05.2023	40	    30.000,00	BOB		   4.310,34	USD	101044062
			POTOSI		113303191	17.05.2023	17.05.2023	40	     1.342,70	BOB	LP. COMPENSACION POTOSI CCAJ-PT18/109/23	     192,92	USD	101044062
			POTOSI		113303191	17.05.2023	17.05.2023	50	-1.342,70	BOB	LP. COMPENSACION POTOSI CCAJ-PT18/109/23	-192,92	USD	101044062
			CCAJ-PT18/109/23		113302835	17.05.2023	17.05.2023	40	     1.342,70	BOB	LP.TRASP.CAJ.MN.AG. POTOSI 1 A BISA 0073 15.05	     192,92	USD	101044062
			CCAJ-TA43/114/20		113303165	17.05.2023	17.05.2023	40	       217,00	BOB		      31,18	USD	101044072
			CCAJ-TA43/114/20		113303165	17.05.2023	17.05.2023	40	     2.364,72	BOB		     339,76	USD	101044072
			CCAJ-TA06/111/23		113303180	17.05.2023	17.05.2023	40	        48,93	BOB		       7,03	USD	101044072
			TARIJA		113303192	17.05.2023	17.05.2023	50	-5,91	BOB	LP. COMPENSACION TARIJA CCAJ-TA06/109/23	-0,85	USD	101044072
			TARIJA		113303194	17.05.2023	17.05.2023	40	       945,80	BOB	LP. COMPENSACION TARIJA CCAJ-TA43/113/20	     135,89	USD	101044072
			TARIJA		113303194	17.05.2023	17.05.2023	50	-945,80	BOB	LP. COMPENSACION TARIJA CCAJ-TA43/113/20	-135,89	USD	101044072
			TRINIDAD		113303195	17.05.2023	17.05.2023	40	       835,40	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR50/109/23	     120,03	USD	101044082
			TRINIDAD		113303195	17.05.2023	17.05.2023	50	-835,40	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR50/109/23	-120,03	USD	101044082
			CCAJ-TR50/109/23		113302797	17.05.2023	17.05.2023	40	       835,40	BOB	LP.TRASP.CAJ.MN.AG. TRINIDAD 1 A BISA 0090 15.05	     120,03	USD	101044082
			TRINIDAD		113303196	17.05.2023	17.05.2023	40	       744,00	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR47/111/20	     106,90	USD	101044082
			TRINIDAD		113303196	17.05.2023	17.05.2023	50	-744,00	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR47/111/20	-106,90	USD	101044082
			CCAJ-RB01/91/202		113302849	17.05.2023	17.05.2023	40	    90.124,80	BOB	RB.DEP. DIRECTO A BANCO CCAJ-RB01/91/202 15.05	  12.948,97	USD	101044092
			RIBERALTA		113303197	17.05.2023	17.05.2023	40	    90.124,80	BOB	LP. COMPENSACION RIBERALTA CCAJ-RB01/91/202	  12.948,97	USD	101044092
			RIBERALTA		113303197	17.05.2023	17.05.2023	50	-90.124,80	BOB	LP. COMPENSACION RIBERALTA CCAJ-RB01/91/202	-12.948,97	USD	101044092
			PANDO		113303198	17.05.2023	17.05.2023	40	    10.655,40	BOB	LP. COMPENSACION PANDO CCAJ-PN62/109/20	   1.530,95	USD	101044102
			PANDO		113303198	17.05.2023	17.05.2023	50	-10.655,40	BOB	LP. COMPENSACION PANDO CCAJ-PN62/109/20	-1.530,95	USD	101044102
			CCAJ-PN62/109/20		113302851	17.05.2023	17.05.2023	40	    10.655,40	BOB	PN.DEP. DIRECTO A BANCO CCAJ-PN62/109/20 15.05	   1.530,95	USD	101044102
			COMPENSACIONES		113268614	16.05.2023	16.05.2023	40	   372.855,00	BOB	LP-COMPENSACIONES	  53.571,12	USD	101041002
			COMPENSACIONES		113268614	16.05.2023	16.05.2023	50	-372.855,00	BOB	LP-COMPENSACIONES	-53.571,12	USD	101041002
			TARIJA		113296088	16.05.2023	16.05.2023	40	     4.175,50	BOB	LP. COMPENSACION TARIJA CCAJ-TA06/108/23	     599,93	USD	101041002
			TARIJA		113296088	16.05.2023	16.05.2023	50	-4.175,50	BOB	LP. COMPENSACION TARIJA CCAJ-TA06/108/23	-599,93	USD	101041002
			CCAJ-TA06/108/23		113268020	16.05.2023	16.05.2023	40	     4.175,50	BOB	LP.TRASP.CAJ.MN.AG. TARIJEÑITA A MCSC 1329 13.05	     599,93	USD	101041002
			TRANSFERENCIA		113295980	16.05.2023	16.05.2023	40	   425.000,00	BOB	LP-TRASPASO DE FONDOS	  61.063,22	USD	101041002
			TRANSFERENCIA		113295988	16.05.2023	16.05.2023	40	   272.000,00	BOB	LP-CUOTA AHORRO 16-05	  39.080,46	USD	101041002
			TRANSFERENCIA		113295988	16.05.2023	16.05.2023	40	   109.000,00	BOB	LP-CUOTA AHORRO 16-05	  15.660,92	USD	101041002
					113296111	16.05.2023	16.05.2023	40	   400.000,00	BOB	SC TRASPASO DE FONDOS	  57.471,26	USD	101041002
			14548-1134673 -CRE		2000347190	16.05.2023	16.05.2023	50	-400.000,00	BOB	14548-1134673 -CREDITO ACH - VALOR CREDIT	-57.471,26	USD	101041002
			14545-1146598 -CRE		2000347191	16.05.2023	16.05.2023	50	-272.000,00	BOB	14545-1146598 -CREDITO ACH - VALOR CREDIT	-39.080,46	USD	101041002
			6945-1168242 -CRED		2000347192	16.05.2023	16.05.2023	50	-109.000,00	BOB	6945-1168242 -CREDITO ACH - VALOR CREDIT	-15.660,92	USD	101041002
			2452-2924736 INDUS		2000347193	16.05.2023	16.05.2023	50	-425.000,00	BOB	2452-2924736 INDUSTRIAS VENADO S.A.-NC T	-61.063,22	USD	101041002
			14419-32929 GUTIER		2000347189	16.05.2023	16.05.2023	50	-4.352,60	BOB	14419-32929 GUTIERREZ CONDORI BELZA-DEP	-625,37	USD	101041002
			COMPENSACIONES		113268737	16.05.2023	16.05.2023	40	   100.000,00	BOB	LP-COMPENSACIONES	  14.367,82	USD	101041012
			COMPENSACIONES		113268737	16.05.2023	16.05.2023	50	-100.000,00	BOB	LP-COMPENSACIONES	-14.367,82	USD	101041012
			DISALTO		113296087	16.05.2023	16.05.2023	40	     1.269,70	BOB	LP. COMPENSACION DISALTO CCAJ-EA58/108/23	     182,43	USD	101041012
			DISALTO		113296087	16.05.2023	16.05.2023	50	-1.269,70	BOB	LP. COMPENSACION DISALTO CCAJ-EA58/108/23	-182,43	USD	101041012
			CCAJ-EA58/108/23		113267783	16.05.2023	16.05.2023	40	     1.269,70	BOB	LP.TRASP.CAJ.MN.AG. SATELITE A MCSC 6211 13.05	     182,43	USD	101041012
			TRANSFERENCIA		113295988	16.05.2023	16.05.2023	40	   500.000,00	BOB	LP-TRASPASO DE FONDOS	  71.839,08	USD	101041012
			6948-1154787 -CRED		2000347238	16.05.2023	16.05.2023	50	-500.000,00	BOB	6948-1154787 -CREDITO ACH - VALOR CREDIT	-71.839,08	USD	101041012
			14981-7500 ROBERTO		2000347237	16.05.2023	16.05.2023	50	-1.754,50	BOB	14981-7500 ROBERTO IVAN ARIAS CHOQUETI	-252,08	USD	101041012
			COMPENSACIONES		113268833	16.05.2023	16.05.2023	40	    70.000,00	BOB	LP-COMPENSACIONES	  10.057,47	USD	101041022
			COMPENSACIONES		113268833	16.05.2023	16.05.2023	50	-70.000,00	BOB	LP-COMPENSACIONES	-10.057,47	USD	101041022
			TRANSFERENCIA		113295988	16.05.2023	16.05.2023	40	   150.000,00	BOB	LP-TRASPASO DE FONDOS	  21.551,72	USD	101041022
			14550-1126459 -CRE		2000347241	16.05.2023	16.05.2023	50	-150.000,00	BOB	14550-1126459 -CREDITO ACH - VALOR CREDIT	-21.551,72	USD	101041022
			6942-1826575 -CRED		2000347240	16.05.2023	16.05.2023	50	-5.500,00	BOB	6942-1826575 -CREDITO ACH - FERNANDO HAR	-790,23	USD	101041022
			TRANSFERENCIA		113295980	16.05.2023	16.05.2023	40	   150.000,00	BOB	LP-TRASPASO DE FONDOS	  21.551,72	USD	101041032
			2452-2924773 INDUS		2000347206	16.05.2023	16.05.2023	50	-150.000,00	BOB	2452-2924773 INDUSTRIAS VENADO S.A.-NC T	-21.551,72	USD	101041032
					113296111	16.05.2023	16.05.2023	40	   839.406,28	BOB	SC AHORRO DEL 15-16/05/23	 120.604,35	USD	101041042
			6991-1826032 TORRE		2000347327	16.05.2023	16.05.2023	50	-3,90	BOB	6991-1826032 TORREZ GUTIERREZ MAJHESMI-N	-0,56	USD	101041042
			14546-1142846 -CRE		2000347328	16.05.2023	16.05.2023	50	-839.406,28	BOB	14546-1142846 -CREDITO ACH - VALOR CREDIT	-120.604,35	USD	101041042
			COMPENSACION		113296331	16.05.2023	16.05.2023	40	   419.703,14	BOB	SC COMPENSACION BMSC 2476	  60.302,18	USD	101041042
			COMPENSACION		113296331	16.05.2023	16.05.2023	50	-419.703,14	BOB	SC COMPENSACION BMSC 2476	-60.302,18	USD	101041042
			COMPENSACION		113296374	16.05.2023	16.05.2023	40	     1.080,65	BOB	SC COMPENSACION BMSC 2476	     155,26	USD	101041042
			COMPENSACION		113296374	16.05.2023	16.05.2023	50	-1.080,65	BOB	SC COMPENSACION BMSC 2476	-155,26	USD	101041042
					113296096	16.05.2023	16.05.2023	40	   600.000,00	BOB	SC TRASPASO DE FONDOS	  86.206,90	USD	101041052
			14556-1096448 -CRE		2000347329	16.05.2023	16.05.2023	50	-471,28	BOB	14556-1096448 -CREDITO ACH - VALOR CREDIT	-67,71	USD	101041052
			2452-2924742 INDUS		2000347331	16.05.2023	16.05.2023	50	-600.000,00	BOB	2452-2924742 INDUSTRIAS VENADO S.A.-NC T	-86.206,90	USD	101041052
			6948-1156201 -CRED		2000347335	16.05.2023	16.05.2023	50	-39,00	BOB	6948-1156201 -CREDITO ACH - VALOR CREDIT	-5,60	USD	101041052
			COMPENSACION		113296375	16.05.2023	16.05.2023	40	   680.000,00	BOB	SC COMPENSACION BMSC 2476	  97.701,15	USD	101041052
			COMPENSACION		113296375	16.05.2023	16.05.2023	50	-680.000,00	BOB	SC COMPENSACION BMSC 2476	-97.701,15	USD	101041052
			DISCRUZ		113296093	16.05.2023	16.05.2023	40	         0,00	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/231/20	       0,01	USD	101041082
			DISCRUZ		113296094	16.05.2023	16.05.2023	40	   358.353,92	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/229/20	  51.487,63	USD	101041082
			DISCRUZ		113296094	16.05.2023	16.05.2023	50	-358.353,92	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/229/20	-51.487,63	USD	101041082
			DISCRUZ		113296095	16.05.2023	16.05.2023	40	   145.467,50	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/227/20	  20.900,50	USD	101041082
			DISCRUZ		113296095	16.05.2023	16.05.2023	50	-145.467,50	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/227/20	-20.900,50	USD	101041082
			DISCRUZ		113296097	16.05.2023	16.05.2023	40	   185.893,12	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/225/20	  26.708,79	USD	101041082
			DISCRUZ		113296097	16.05.2023	16.05.2023	50	-185.893,12	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/225/20	-26.708,79	USD	101041082
			DISCRUZ		113296098	16.05.2023	16.05.2023	40	       800,50	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC59/109/23	     115,01	USD	101041082
			DISCRUZ		113296098	16.05.2023	16.05.2023	50	-800,50	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC59/109/23	-115,01	USD	101041082
			CCAJ-SC59/109/23		113287184	16.05.2023	16.05.2023	40	       800,50	BOB	LP.TRASP.CAJ.MN.AG. WARNES A MCSC 8183 13.05	     115,01	USD	101041082
			DISCRUZ		113296112	16.05.2023	16.05.2023	40	       544,00	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC59/108/23	      78,16	USD	101041082
			DISCRUZ		113296112	16.05.2023	16.05.2023	50	-544,00	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC59/108/23	-78,16	USD	101041082
			CCAJ-SC59/108/23		113287204	16.05.2023	16.05.2023	40	       544,00	BOB	LP.TRASP.CAJ.MN.AG. WARNES A MCSC 8183 12.05	      78,16	USD	101041082
			DISCRUZ		113296113	16.05.2023	16.05.2023	40	     3.483,50	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC59/107/23	     500,50	USD	101041082
			DISCRUZ		113296113	16.05.2023	16.05.2023	50	-3.483,50	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC59/107/23	-500,50	USD	101041082
			CCAJ-SC59/107/23		113287227	16.05.2023	16.05.2023	40	     3.483,50	BOB	LP.TRASP.CAJ.MN.AG. WARNES A MCSC 8183 11.05	     500,50	USD	101041082
			5210-291930 PARADA		2000347380	16.05.2023	16.05.2023	50	-842,90	BOB	5210-291930 PARADA ROJAS JUAN GILBERTO-	-121,11	USD	101041082
			CCAJ-SC39/233/20		113296461	16.05.2023	16.05.2023	40	    55.165,30	BOB		   7.926,05	USD	101041082
			8936-285556 MENACH		2000347382	16.05.2023	16.05.2023	50	-55.165,30	BOB	8936-285556 MENACHO MONTAÑO MOISES-DEPO	-7.926,05	USD	101041082
			N/C TRASP. DESDE A		2000347383	16.05.2023	16.05.2023	50	-15.173,70	BOB	N/C TRASP. DESDE ACOSTA VALENCIA TITO FA	-2.180,13	USD	101042012
			DISCRUZ		113296127	16.05.2023	16.05.2023	40	    25.000,00	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/231/20	   3.591,95	USD	101042012
			DISCRUZ		113296127	16.05.2023	16.05.2023	50	-25.000,00	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/231/20	-3.591,95	USD	101042012
			DISCRUZ		113296128	16.05.2023	16.05.2023	40	    12.580,00	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/228/20	   1.807,47	USD	101042012
			DISCRUZ		113296128	16.05.2023	16.05.2023	50	-12.580,00	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/228/20	-1.807,47	USD	101042012
			DISCRUZ		113296129	16.05.2023	16.05.2023	40	         0,00	BOB	LP. COMPENSACION DISCRUZ CCAJ-SC39/227/20	       0,01	USD	101042012
			TRINIDAD		113296130	16.05.2023	16.05.2023	40	     1.167,00	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR47/110/20	     167,67	USD	101042012
			TRINIDAD		113296130	16.05.2023	16.05.2023	50	-1.167,00	BOB	LP. COMPENSACION TRINIDAD CCAJ-TR47/110/20	-167,67	USD	101042012
			PANDO		113296131	16.05.2023	16.05.2023	40	     5.259,45	BOB	LP. COMPENSACION PANDO CCAJ-PN62/108/20	     755,67	USD	101042012
			PANDO		113296131	16.05.2023	16.05.2023	50	-5.259,45	BOB	LP. COMPENSACION PANDO CCAJ-PN62/108/20	-755,67	USD	101042012
			CCAJ-TR47/111/20		113296199	16.05.2023	16.05.2023	40	       614,40	BOB		      88,28	USD	101042012
			CCAJ-CB11/116/20		113296462	16.05.2023	16.05.2023	40	    10.309,80	BOB		   1.481,29	USD	101042012
			CCAJ-CB11/116/20		113296462	16.05.2023	16.05.2023	40	     2.249,55	BOB		     323,21	USD	101042012
			TARIJA		113296091	16.05.2023	16.05.2023	40	     2.739,60	BOB	LP. COMPENSACION TARIJA CCAJ-TA43/112/20	     393,62	USD	101042022
			TARIJA		113296091	16.05.2023	16.05.2023	50	-2.739,60	BOB	LP. COMPENSACION TARIJA CCAJ-TA43/112/20	-393,62	USD	101042022
			CCAJ-PT53/95/202		113296200	16.05.2023	16.05.2023	40	       362,00	BOB		      52,01	USD	101042022
			CCAJ-PT53/95/202		113296200	16.05.2023	16.05.2023	40	    23.355,72	BOB		   3.355,71	USD	101042022
			48620881 DEP DE AN		2000347201	16.05.2023	16.05.2023	50	-23.355,72	BOB	48620881 DEP DE ANA INES HUARACHI RO	-3.355,71	USD	101042022
			3244373325 N/C TRA		2000347202	16.05.2023	16.05.2023	50	-362,00	BOB	3244373325 N/C TRASP. DESDE JANCO FLOR	-52,01	USD	101042022
			CCAJ-TA43/113/20		113296285	16.05.2023	16.05.2023	40	    43.456,50	BOB		   6.243,75	USD	101042022
			48554294 DEP DE JU		2000347200	16.05.2023	16.05.2023	50	-43.456,50	BOB	48554294 DEP DE JUAN PABLO CAMACHO Q	-6.243,75	USD	101042022
			COMPENSACIONES		113269099	16.05.2023	16.05.2023	40	    93.000,00	BOB	LP-COMPENSACIONES	  13.362,07	USD	101043002
			COMPENSACIONES		113269099	16.05.2023	16.05.2023	50	-93.000,00	BOB	LP-COMPENSACIONES	-13.362,07	USD	101043002
			DISPAZ		113296089	16.05.2023	16.05.2023	40	       114,40	BOB	LP. COMPENSACION DISPAZ CCAJ-LP08/110/23	      16,44	USD	101043002
			DISPAZ		113296089	16.05.2023	16.05.2023	50	-114,40	BOB	LP. COMPENSACION DISPAZ CCAJ-LP08/110/23	-16,44	USD	101043002
			ORURO		113296090	16.05.2023	16.05.2023	40	       754,12	BOB	LP. COMPENSACION ORURO CCAJ-OR51/108/23	     108,35	USD	101043002
			ORURO		113296090	16.05.2023	16.05.2023	50	-754,12	BOB	LP. COMPENSACION ORURO CCAJ-OR51/108/23	-108,35	USD	101043002
			TRANSFERENCIA		113295988	16.05.2023	16.05.2023	40	   153.000,00	BOB	LP-TRASPASO DE FONDOS	  21.982,76	USD	101043002
			383488 DE INDUSTRI		2000347211	16.05.2023	16.05.2023	50	-153.000,00	BOB	383488 DE INDUSTRIAS VENADO	-21.982,76	USD	101043002
			CCAJ-LP08/111/23		113296404	16.05.2023	16.05.2023	40	       691,70	BOB		      99,38	USD	101043002
			216948 QR DE ADRIA		2000347208	16.05.2023	16.05.2023	50	-87,19	BOB	216948 QR DE ADRIANA CLAUDI	-12,53	USD	101043002
			254775 QR DE HUGO		2000347209	16.05.2023	16.05.2023	50	-18,92	BOB	254775 QR DE HUGO RAMIRO ES	-2,72	USD	101043002
			342693 QR DE FELIX		2000347210	16.05.2023	16.05.2023	50	-514,64	BOB	342693 QR DE FELIX CONDORI	-73,94	USD	101043002
			472177 QR DE MAURI		2000347236	16.05.2023	16.05.2023	50	-70,95	BOB	472177 QR DE MAURICIO ANDRE	-10,19	USD	101043002
			CCAJ-LP02/210/20		113296273	16.05.2023	16.05.2023	40	     3.353,30	BOB		     481,80	USD	101043002
			93484 QR DE JORGE		2000347207	16.05.2023	16.05.2023	50	-3.353,30	BOB	93484 QR DE JORGE PAVEL ES	-481,80	USD	101043002
					113296111	16.05.2023	16.05.2023	40	   100.000,00	BOB	SC TRASPASO DE FONDOS	  14.367,82	USD	101043042
			1817 QR DE RICARDO		2000347336	16.05.2023	16.05.2023	50	-370,44	BOB	1817 QR DE RICARDO ALEJAN	-53,22	USD	101043042
			58605 QR DE CHAVEZ		2000347339	16.05.2023	16.05.2023	50	-447,86	BOB	58605 QR DE CHAVEZ MENDEZ	-64,35	USD	101043042
